id;d1;d2;cluster
monkeyc5hr1s2357;15,28238;3,98728;6
monkeyc5hr1s2358;15,74137;4,39860;6
monkeyc5hr1s2359;2,87450;4,20081;7
monkeyc5hr1s2360;14,79947;2,75028;6
monkeyc5hr1s2361;3,58066;2,85809;7
monkeyc5hr1s2362;0,40199;8,51981;7
monkeyc5hr1s2363;2,98328;3,98278;7
monkeyc5hr1s2364;7,34814;0,90234;9
monkeyc5hr1s2365;17,76182;8,76422;6
monkeyc5hr1s2366;16,14289;5,22027;6
monkeyc5hr1s2367;11,72366;1,30718;9
monkeyc5hr1s2368;16,70784;5,90768;6
monkeyc5hr1s2369;5,10834;1,37960;7
monkeyc5hr1s2370;17,60626;7,00515;6
monkeyc5hr1s2371;15,51899;3,14291;6
monkeyc5hr1s2372;4,89469;2,29870;7
monkeyc5hr1s2373;14,74370;2,24509;6
monkeyc5hr1s2374;7,62816;0,56212;9
monkeyc5hr1s2375;9,62200;0,79003;9
monkeyc5hr1s2376;11,10233;1,18944;9
monkeyc5hr1s2377;4,09579;2,61964;7
monkeyc5hr1s2378;3,71236;3,06348;7
monkeyc5hr1s2379;4,81030;1,68996;7
monkeyc5hr1s2380;1,33042;5,60782;7
monkeyc5hr1s2381;17,54002;7,46255;6
monkeyc5hr1s2382;12,95319;1,47592;9
monkeyc5hr1s2383;10,89547;0,53989;9
monkeyc5hr1s2384;17,26811;5,52489;6
monkeyc5hr1s2385;10,68978;0,46354;9
monkeyc5hr1s2386;15,75260;3,76747;6
monkeyc5hr1s2387;7,82724;0,56549;9
monkeyc5hr1s2388;17,32627;6,35712;6
monkeyc5hr1s2389;13,90946;2,38590;6
monkeyc5hr1s2390;2,18241;4,93905;7
monkeyc5hr1s2391;16,57394;5,04941;6
monkeyc5hr1s2392;2,69997;3,93082;7
monkeyc5hr1s2393;9,25075;0,85871;9
monkeyc5hr1s2394;3,77116;3,03766;7
monkeyc5hr1s2395;8,75647;0,36172;9
monkeyc5hr1s2396;0,90818;7,28249;7
monkeyc5hr1s2397;17,60646;7,57093;6
monkeyc5hr1s2398;17,73622;7,25272;6
monkeyc5hr1s2399;12,97338;2,10032;9
monkeyc5hr1s2400;0,57083;7,27569;7
monkeyc5hr1s2401;17,51763;7,04918;6
monkeyc5hr1s2402;13,47873;2,14698;9
monkeyc5hr1s2403;16,27209;5,05553;6
monkeyc5hr1s2404;6,78234;1,29264;9
monkeyc5hr1s2405;2,71535;3,28397;7
monkeyc5hr1s2406;10,43173;1,21423;9
monkeyc5hr1s2407;6,08050;1,73994;9
monkeyc5hr1s2408;0,89482;6,86311;7
monkeyc5hr1s2409;14,24870;2,75472;6
monkeyc5hr1s2410;10,88123;1,19190;9
monkeyc5hr1s2411;11,55485;0,89414;9
monkeyc5hr1s2412;12,88633;1,42201;9
monkeyc5hr1s2413;3,96232;2,97081;7
monkeyc5hr1s2414;2,18972;4,77252;7
monkeyc5hr1s2415;16,51860;5,28683;6
monkeyc5hr1s2416;6,10951;1,14076;9
monkeyc5hr1s2417;11,69178;0,56735;9
monkeyc5hr1s2418;1,90998;5,03982;7
monkeyc5hr1s2419;3,87047;2,38477;7
monkeyc5hr1s2420;0,79620;8,14746;7
monkeyc5hr1s2421;5,27212;1,53081;7
monkeyc5hr1s2422;13,00834;1,56800;9
monkeyc5hr1s2423;7,56571;1,15603;9
monkeyc5hr1s2424;15,33724;3,36890;6
monkeyc5hr1s2425;17,82553;8,52283;6
monkeyc5hr1s2426;3,19372;3,15349;7
monkeyc5hr1s2427;16,76665;6,25141;6
monkeyc5hr1s2428;7,05763;1,19876;9
monkeyc5hr1s2429;15,58835;3,30758;6
monkeyc5hr1s2430;17,94623;8,29758;6
monkeyc5hr1s2431;1,04143;7,21634;7
monkeyc5hr1s2432;17,15046;5,32547;6
monkeyc5hr1s2433;2,33292;3,84280;7
monkeyc5hr1s2434;4,98059;2,24528;7
monkeyc5hr1s2435;17,83848;7,46869;6
monkeyc5hr1s2436;14,47423;2,43621;6
monkeyc5hr1s2437;17,14510;7,85179;6
monkeyc5hr1s2438;9,80625;0,33589;9
monkeyc5hr1s2439;13,53916;2,35127;9
monkeyc5hr1s2440;13,37567;2,03201;9
monkeyc5hr1s2441;6,80252;0,62316;9
monkeyc5hr1s2442;11,75009;1,33581;9
monkeyc5hr1s2443;12,27208;1,66791;9
monkeyc5hr1s2444;15,56344;3,01560;6
monkeyc5hr1s2445;1,04005;6,73584;7
monkeyc5hr1s2446;4,03201;2,28344;7
monkeyc5hr1s2447;11,23075;1,29050;9
monkeyc5hr1s2448;13,36113;2,26206;9
monkeyc5hr1s2449;17,46258;6,90634;6
monkeyc5hr1s2450;13,20006;1,28353;9
monkeyc5hr1s2451;10,03064;0,22904;9
monkeyc5hr1s2452;16,99209;6,49162;6
monkeyc5hr1s2453;16,75333;6,30473;6
monkeyc5hr1s2454;3,86134;2,32708;7
monkeyc5hr1s2455;16,70989;5,65057;6
monkeyc5hr1s2456;15,14522;3,26105;6
monkeyc5hr1s2457;0,87926;7,90716;7
monkeyc5hr1s2458;3,88516;2,40516;7
monkeyc5hr1s2459;4,83145;1,97977;7
monkeyc5hr1s2460;16,62991;4,94941;6
monkeyc5hr1s2461;13,54190;2,14476;9
monkeyc5hr1s2462;12,28863;0,81221;9
monkeyc5hr1s2463;10,60136;1,13494;9
monkeyc5hr1s2464;17,72939;8,77160;6
monkeyc5hr1s2465;3,33826;3,70961;7
monkeyc5hr1s2466;11,33538;1,13119;9
monkeyc5hr1s2467;17,13459;7,02862;6
monkeyc5hr1s2468;15,82397;4,36504;6
monkeyc5hr1s2469;15,12758;3,24728;6
monkeyc5hr1s2470;12,92892;1,92218;9
monkeyc5hr1s2471;15,48459;4,34316;6
monkeyc5hr1s2472;9,26479;0,19788;9
monkeyc5hr1s2473;14,86713;2,70574;6
monkeyc5hr1s2474;17,28054;6,69644;6
monkeyc5hr1s2475;0,72791;7,62675;7
monkeyc5hr1s2476;12,29433;1,46200;9
monkeyc5hr1s2477;2,85000;3,21403;7
monkeyc5hr1s2478;8,78471;1,11976;9
monkeyc5hr1s2479;12,18303;1,65754;9
monkeyc5hr1s2480;2,29706;3,59965;7
monkeyc5hr1s2481;9,34962;0,32697;9
monkeyc5hr1s2482;2,35917;3,62009;7
monkeyc5hr1s2483;16,50215;5,30381;6
monkeyc5hr1s2484;16,52872;5,05452;6
monkeyc5hr1s2485;3,29764;2,46792;7
monkeyc5hr1s2486;12,25166;1,80841;9
monkeyc5hr1s2487;3,26787;3,86981;7
monkeyc5hr1s2488;1,64608;6,90226;7
monkeyc5hr1s2489;7,01380;1,07942;9
monkeyc5hr1s2490;16,78028;5,83559;6
monkeyc5hr1s2491;0,72190;7,80433;7
monkeyc5hr1s2492;12,19895;0,79230;9
monkeyc5hr1s2493;1,96581;5,59565;7
monkeyc5hr1s2494;7,77889;0,87662;9
monkeyc5hr1s2495;1,80991;6,29525;7
monkeyc5hr1s2496;1,55575;6,41014;7
monkeyc5hr1s2497;-9,94065;15,75948;8
monkeyc5hr1s2498;9,73659;0,47981;9
monkeyc5hr1s2499;4,62637;1,51277;7
monkeyc5hr1s2500;17,50041;6,60771;6
monkeyc6r1s2501;19,75862;6,91307;6
monkeyc6r1s2502;8,92874;18,96545;5
monkeyc6r1s2503;19,40151;4,88931;6
monkeyc6r1s2504;17,89587;13,98215;4
monkeyc6r1s2505;19,89299;7,43433;6
monkeyc6r1s2506;19,36163;11,38910;4
monkeyc6r1s2507;4,19975;-1,85015;9
monkeyc6r1s2508;0,37186;14,82691;2
monkeyc6r1s2509;19,51771;5,53098;6
monkeyc6r1s2510;3,96117;18,05241;2
monkeyc6r1s2511;13,88131;-1,90766;9
monkeyc6r1s2512;19,47754;10,71285;4
monkeyc6r1s2513;-1,39630;3,71852;7
monkeyc6r1s2514;-1,94015;9,30984;3
monkeyc6r1s2515;-1,40187;4,44989;7
monkeyc6r1s2516;6,66738;18,80838;2
monkeyc6r1s2517;11,36960;-2,63341;9
monkeyc6r1s2518;6,87396;18,75169;2
monkeyc6r1s2519;18,41467;3,15006;6
monkeyc6r1s2520;-1,43900;12,57768;3
monkeyc6r1s2521;12,08269;-2,59222;9
monkeyc6r1s2522;19,77309;9,23055;6
monkeyc6r1s2523;6,44403;-2,61110;9
monkeyc6r1s2524;3,02849;17,66783;2
monkeyc6r1s2525;-1,88981;4,73565;7
monkeyc6r1s2526;-2,21454;8,96943;3
monkeyc6r1s2527;8,41194;-2,90775;9
monkeyc6r1s2528;-1,16572;12,36828;3
monkeyc6r1s2529;-0,34673;1,88716;7
monkeyc6r1s2530;13,98031;-1,79801;9
monkeyc6r1s2531;5,95110;-2,85731;9
monkeyc6r1s2532;0,86358;15,95550;2
monkeyc6r1s2533;13,44220;-2,07463;9
monkeyc6r1s2534;2,80004;17,54071;2
monkeyc6r1s2535;15,30128;-0,88558;9
monkeyc6r1s2536;17,63958;14,27430;4
monkeyc6r1s2537;-1,86152;5,10196;7
monkeyc6r1s2538;6,01705;18,63715;2
monkeyc6r1s2539;17,46477;1,59392;6
monkeyc6r1s2540;5,03305;-2,30163;9
monkeyc6r1s2541;12,40768;-2,63805;9
monkeyc6r1s2542;15,37651;16,77861;4
monkeyc6r1s2543;7,07763;-2,86499;9
monkeyc6r1s2544;4,46899;18,19694;2
monkeyc6r1s2545;18,48830;2,40022;6
monkeyc6r1s2546;19,93729;8,10211;6
monkeyc6r1s2547;6,87577;-2,60055;9
monkeyc6r1s2548;10,80032;18,71188;5
monkeyc6r1s2549;10,73985;-2,73528;9
monkeyc6r1s2550;9,37624;18,84121;5
monkeyc6r1s2551;-0,67417;1,90152;7
monkeyc6r1s2552;-1,82198;10,87088;3
monkeyc6r1s2553;4,51812;-2,32489;9
monkeyc6r1s2554;6,51724;18,91713;2
monkeyc6r1s2555;17,49818;1,14795;6
monkeyc6r1s2556;-2,30466;8,30004;3
monkeyc6r1s2557;17,81371;1,90664;6
monkeyc6r1s2558;8,99114;19,22041;5
monkeyc6r1s2559;18,30477;2,47232;6
monkeyc6r1s2560;1,20001;16,07727;2
monkeyc6r1s2561;17,14887;1,11749;6
monkeyc6r1s2562;12,64370;18,11095;5
monkeyc6r1s2563;7,39496;-2,70931;9
monkeyc6r1s2564;17,58249;14,48220;4
monkeyc6r1s2565;0,12409;0,78281;7
monkeyc6r1s2566;0,21960;15,24424;2
monkeyc6r1s2567;9,31371;-3,01165;9
monkeyc6r1s2568;1,33537;16,32042;2
monkeyc6r1s2569;14,77586;-1,46644;9
monkeyc6r1s2570;18,84843;12,16196;4
monkeyc6r1s2571;-0,26645;1,35470;7
monkeyc6r1s2572;19,56647;8,04867;6
monkeyc6r1s2573;-1,12114;3,29236;7
monkeyc6r1s2574;4,67541;18,02022;2
monkeyc6r1s2575;2,77597;-1,01858;7
monkeyc6r1s2576;3,26386;17,55383;2
monkeyc6r1s2577;3,51533;17,90515;2
monkeyc6r1s2578;15,61833;16,43426;4
monkeyc6r1s2579;2,77987;-0,94983;7
monkeyc6r1s2580;17,83167;13,84190;4
monkeyc6r1s2581;3,23954;-1,75780;7
monkeyc6r1s2582;7,20130;18,88091;2
monkeyc6r1s2583;-1,87929;5,93686;7
monkeyc6r1s2584;19,10041;11,28788;4
monkeyc6r1s2585;19,25216;5,40348;6
monkeyc6r1s2586;19,14769;11,27519;4
monkeyc6r1s2587;19,84051;6,61556;6
monkeyc6r1s2588;-2,24705;10,16661;3
monkeyc6r1s2589;-0,31342;1,62166;7
monkeyc6r1s2590;1,19005;15,82293;2
monkeyc6r1s2591;19,58563;6,13395;6
monkeyc6r1s2592;2,73826;17,12548;2
monkeyc6r1s2593;9,27605;-2,99713;9
monkeyc6r1s2594;3,48505;17,72144;2
monkeyc6r1s2595;12,25835;-2,28502;9
monkeyc6r1s2596;19,29540;5,33329;6
monkeyc6r1s2597;15,37427;-0,97572;9
monkeyc6r1s2598;15,99439;16,45888;4
monkeyc6r1s2599;-2,45208;7,09442;7
monkeyc6r1s2600;4,29864;17,87391;2
monkeyc6r1s2601;-2,43510;7,26216;7
monkeyc6r1s2602;-1,95432;11,34534;3
monkeyc6r1s2603;19,81073;6,62452;6
monkeyc6r1s2604;4,14438;-2,02645;9
monkeyc6r1s2605;19,84773;7,65277;6
monkeyc6r1s2606;18,18021;13,42378;4
monkeyc6r1s2607;12,55510;-2,42594;9
monkeyc6r1s2608;10,32041;19,07003;5
monkeyc6r1s2609;-0,65588;2,15572;7
monkeyc6r1s2610;-2,10146;9,50698;3
monkeyc6r1s2611;15,57548;-0,37860;9
monkeyc6r1s2612;11,75489;18,63423;5
monkeyc6r1s2613;1,11045;-0,00036;7
monkeyc6r1s2614;19,01444;12,58569;4
monkeyc6r1s2615;11,49314;-2,80613;9
monkeyc6r1s2616;-1,88569;10,76730;3
monkeyc6r1s2617;5,40302;-2,65911;9
monkeyc6r1s2618;-0,41686;14,01916;3
monkeyc6r1s2619;6,57003;-2,62528;9
monkeyc6r1s2620;2,83731;17,05745;2
monkeyc6r1s2621;15,41586;-0,59860;9
monkeyc6r1s2622;17,27323;14,86881;4
monkeyc6r1s2623;3,40549;-1,83514;7
monkeyc6r1s2624;12,56498;18,31596;5
monkeyc6r1s2625;18,91796;3,28609;6
monkeyc6r1s2626;12,05668;18,63850;5
monkeyc6r1s2627;8,53262;-3,13474;9
monkeyc6r1s2628;0,68615;15,70975;2
monkeyc6r1s2629;19,37851;5,69669;6
monkeyc6r1s2630;-2,00493;9,87876;3
monkeyc6r1s2631;8,53582;18,78125;5
monkeyc6r1s2632;-2,16950;10,39221;3
monkeyc6r1s2633;4,55516;-1,99091;9
monkeyc6r1s2634;16,37648;16,17775;4
monkeyc6r1s2635;19,74264;5,74996;6
monkeyc6r1s2636;13,81378;18,03258;4
monkeyc6r1s2637;0,81192;15,95827;2
monkeyc6r1s2638;-1,64944;11,73876;3
monkeyc6r1s2639;-2,00383;6,26046;7
monkeyc6r1s2640;16,40925;15,82303;4
monkeyc6r1s2641;11,04710;-2,98302;9
monkeyc6r1s2642;-2,03419;9,79084;3
monkeyc6r1s2643;5,54547;-2,46076;9
monkeyc6r1s2644;14,52696;-1,32009;9
monkeyc6r1s2645;7,60157;-3,09012;9
monkeyc6r1s2646;10,87370;18,82661;5
monkeyc6r1s2647;19,75632;6,94941;6
monkeyc6r1s2648;-0,34131;14,39728;2
monkeyc6r1s2649;-2,26309;6,66158;7
monkeyc6r1s2650;13,21839;18,01699;4
monkeyc6r1s2651;6,67354;19,01848;2
monkeyc6r1s2652;6,25046;18,73653;2
monkeyc6r1s2653;1,43624;-0,40726;7
monkeyc6r1s2654;0,52561;15,44248;2
monkeyc6r1s2655;3,61978;-1,53225;7
monkeyc6r1s2656;-0,14022;14,72172;2
monkeyc6r1s2657;1,40059;0,13537;7
monkeyc6r1s2658;19,76002;9,82911;6
monkeyc6r1s2659;14,99478;-1,16693;9
monkeyc6r1s2660;14,76141;17,17076;4
monkeyc6r1s2661;3,18344;-1,29162;7
monkeyc6r1s2662;5,27870;18,55228;2
monkeyc6r1s2663;-1,00602;3,21627;7
monkeyc6r1s2664;14,72264;17,15512;4
monkeyc6r1s2665;-2,21142;7,10499;7
monkeyc6r1s2666;19,46078;9,39454;6
monkeyc6r1s2667;16,37566;0,01819;6
monkeyc6r1s2668;18,28977;13,61617;4
monkeyc6r1s2669;0,17318;0,95923;7
monkeyc6r1s2670;15,33323;16,52103;4
monkeyc6r1s2671;-1,11271;3,34907;7
monkeyc6r1s2672;4,28827;17,87651;2
monkeyc6r1s2673;9,01541;-2,95351;9
monkeyc6r1s2674;8,34296;18,91614;5
monkeyc6r1s2675;17,34084;1,23266;6
monkeyc6r1s2676;19,38975;5,95500;6
monkeyc6r1s2677;16,93523;0,73200;6
monkeyc6r1s2678;2,00983;16,89828;2
monkeyc6r1s2679;-2,06595;5,25592;7
monkeyc6r1s2680;10,89308;18,77250;5
monkeyc6r1s2681;-1,74440;4,20724;7
monkeyc6r1s2682;1,79839;-0,41447;7
monkeyc6r1s2683;8,56166;-2,82206;9
monkeyc6r1s2684;18,80620;12,22902;4
monkeyc6r1s2685;19,68746;5,59937;6
monkeyc6r1s2686;-1,92731;11,41175;3
monkeyc6r1s2687;0,96740;0,51352;7
monkeyc6r1s2688;17,26014;15,17906;4
monkeyc6r1s2689;14,72658;-1,43235;9
monkeyc6r1s2690;18,43714;13,24812;4
monkeyc6r1s2691;-1,29423;3,05256;7
monkeyc6r1s2692;8,46777;19,16415;5
monkeyc6r1s2693;18,42472;2,93800;6
monkeyc6r1s2694;1,31262;15,90333;2
monkeyc6r1s2695;-1,85816;5,74861;7
monkeyc6r1s2696;18,89934;12,42765;4
monkeyc6r1s2697;-2,28449;6,68722;7
monkeyc6r1s2698;15,32618;16,72587;4
monkeyc6r1s2699;19,18292;4,49998;6
monkeyc6r1s2700;18,07083;13,92642;4
monkeyc6r1s2701;3,49963;17,85395;2
monkeyc6r1s2702;2,77743;16,99736;2
monkeyc6r1s2703;-1,41117;3,55178;7
monkeyc6r1s2704;0,22834;15,20153;2
monkeyc6r1s2705;-2,30912;6,62077;7
monkeyc6r1s2706;-2,37387;9,23976;3
monkeyc6r1s2707;1,68242;-0,64299;7
monkeyc6r1s2708;4,39859;-2,17959;9
monkeyc6r1s2709;-2,16131;5,50004;7
monkeyc6r1s2710;19,91082;9,21516;6
monkeyc6r1s2711;-1,41719;3,89244;7
monkeyc6r1s2712;14,29758;17,50116;4
monkeyc6r1s2713;16,96216;15,40775;4
monkeyc6r1s2714;3,55404;17,83580;2
monkeyc6r1s2715;7,96552;-2,79508;9
monkeyc6r1s2716;-0,30432;14,61772;2
monkeyc6r1s2717;3,77944;-1,86033;9
monkeyc6r1s2718;12,55313;18,19159;5
monkeyc6r1s2719;16,99990;0,71240;6
monkeyc6r1s2720;0,59080;15,27219;2
monkeyc6r1s2721;2,50204;-1,19172;7
monkeyc6r1s2722;0,30336;14,70661;2
monkeyc6r1s2723;2,07941;-0,49952;7
monkeyc6r1s2724;2,10710;16,98724;2
monkeyc6r1s2725;7,78488;-2,72836;9
monkeyc6r1s2726;12,34851;-2,55250;9
monkeyc6r1s2727;10,00158;-3,17228;9
monkeyc6r1s2728;18,80655;12,87870;4
monkeyc6r1s2729;19,77695;6,84693;6
monkeyc6r1s2730;12,22205;18,35061;5
monkeyc6r1s2731;7,15043;-2,93646;9
monkeyc6r1s2732;7,93023;18,77532;5
monkeyc6r1s2733;10,73076;-2,89799;9
monkeyc6r1s2734;15,80603;16,27728;4
monkeyc6r1s2735;1,15095;0,21945;7
monkeyc6r1s2736;15,04543;17,02192;4
monkeyc6r1s2737;-1,50563;4,62335;7
monkeyc6r1s2738;3,82552;17,58300;2
monkeyc6r1s2739;11,16859;-2,88775;9
monkeyc6r1s2740;16,80495;15,33804;4
monkeyc6r1s2741;-1,70053;4,32033;7
monkeyc6r1s2742;4,14525;18,13916;2
monkeyc6r1s2743;9,37866;-2,80499;9
monkeyc6r1s2744;18,95586;11,81368;4
monkeyc6r1s2745;2,90567;-1,43751;7
monkeyc6r1s2746;19,76328;8,49885;6
monkeyc6r1s2747;-1,83752;5,41871;7
monkeyc6r1s2748;16,42602;15,92221;4
monkeyc6r1s2749;19,56219;5,15706;6
monkeyc6r1s2750;15,31645;-0,81699;9
monkeyc6r1s2751;17,17499;1,14106;6
monkeyc6r1s2752;19,87944;9,14267;6
monkeyc6r1s2753;13,08786;-2,05977;9
monkeyc6r1s2754;19,06606;11,49310;4
monkeyc6r1s2755;14,81196;17,01530;4
monkeyc6r1s2756;-1,36716;12,34632;3
monkeyc6r1s2757;16,47545;0,05331;6
monkeyc6r1s2758;19,62310;10,51113;4
monkeyc6r1s2759;14,21659;-1,49716;9
monkeyc6r1s2760;17,30028;15,30668;4
monkeyc6r1s2761;7,74696;-2,98569;9
monkeyc6r1s2762;14,16175;17,57550;4
monkeyc6r1s2763;12,42050;-2,43580;9
monkeyc6r1s2764;14,58354;-1,39634;9
monkeyc6r1s2765;2,49856;-0,90551;7
monkeyc6r1s2766;15,47579;16,65972;4
monkeyc6r1s2767;14,70614;17,32766;4
monkeyc6r1s2768;2,90865;17,16344;2
monkeyc6r1s2769;18,98210;3,77249;6
monkeyc6r1s2770;0,73352;15,35152;2
monkeyc6r1s2771;0,16116;0,91887;7
monkeyc6r1s2772;12,32999;18,65323;5
monkeyc6r1s2773;18,16761;2,30963;6
monkeyc6r1s2774;5,68960;18,53193;2
monkeyc6r1s2775;7,73360;18,98525;5
monkeyc6r1s2776;7,46956;18,70108;5
monkeyc6r1s2777;-1,53307;3,49256;7
monkeyc6r1s2778;4,92462;18,32306;2
monkeyc6r1s2779;19,05742;3,73488;6
monkeyc6r1s2780;3,46053;17,80889;2
monkeyc6r1s2781;-2,32033;6,58476;7
monkeyc6r1s2782;12,58069;18,12784;5
monkeyc6r1s2783;1,11654;0,42623;7
monkeyc6r1s2784;-2,18279;7,38882;7
monkeyc6r1s2785;19,82461;7,46079;6
monkeyc6r1s2786;19,42774;11,14635;4
monkeyc6r1s2787;14,39774;17,64212;4
monkeyc6r1s2788;11,26236;18,75363;5
monkeyc6r1s2789;15,30973;16,95736;4
monkeyc6r1s2790;7,01116;18,78690;2
monkeyc6r1s2791;1,77867;-0,69874;7
monkeyc6r1s2792;19,65451;5,75320;6
monkeyc6r1s2793;-1,45433;4,49505;7
monkeyc6r1s2794;5,56786;18,69597;2
monkeyc6r1s2795;18,71185;3,59429;6
monkeyc6r1s2796;16,73745;15,20303;4
monkeyc6r1s2797;1,88458;-0,54410;7
monkeyc6r1s2798;-2,29033;8,47976;3
monkeyc6r1s2799;-1,09980;3,17033;7
monkeyc6r1s2800;6,82383;18,76889;2
monkeyc6r1s2801;18,42141;3,24532;6
monkeyc6r1s2802;8,23877;18,86746;5
monkeyc6r1s2803;17,66238;1,80875;6
monkeyc6r1s2804;0,07265;14,43422;2
monkeyc6r1s2805;3,91444;-1,81705;9
monkeyc6r1s2806;-1,36230;3,50646;7
monkeyc6r1s2807;-0,85165;2,91174;7
monkeyc6r1s2808;-1,31426;12,97089;3
monkeyc6r1s2809;19,78409;7,37127;6
monkeyc6r1s2810;5,05560;18,14337;2
monkeyc6r1s2811;6,28941;-2,54709;9
monkeyc6r1s2812;10,06858;18,93094;5
monkeyc6r1s2813;2,88477;-1,26881;7
monkeyc6r1s2814;13,09885;18,01224;4
monkeyc6r1s2815;10,03356;-3,14234;9
monkeyc6r1s2816;-0,72368;13,24348;3
monkeyc6r1s2817;3,88967;-2,05672;9
monkeyc6r1s2818;14,28108;17,58574;4
monkeyc6r1s2819;8,44202;-3,13104;9
monkeyc6r1s2820;17,74263;1,26054;6
monkeyc6r1s2821;1,25507;0,23965;7
monkeyc6r1s2822;5,55406;18,31052;2
monkeyc6r1s2823;18,10538;2,48189;6
monkeyc6r1s2824;4,33890;18,14097;2
monkeyc6r1s2825;17,63242;1,21269;6
monkeyc6r1s2826;13,21774;18,17455;4
monkeyc6r1s2827;18,61141;3,21116;6
monkeyc6r1s2828;8,47005;19,19194;5
monkeyc6r1s2829;12,46190;-2,21396;9
monkeyc6r1s2830;10,52900;18,82392;5
monkeyc6r1s2831;18,28190;2,69440;6
monkeyc6r1s2832;9,85247;18,96705;5
monkeyc6r1s2833;6,52216;-2,87316;9
monkeyc6r1s2834;7,13517;18,79057;2
monkeyc6r1s2835;19,21550;4,98298;6
monkeyc6r1s2836;4,30908;18,16774;2
monkeyc6r1s2837;10,89343;-2,59911;9
monkeyc6r1s2838;0,41626;15,01065;2
monkeyc6r1s2839;0,55919;0,58276;7
monkeyc6r1s2840;14,16476;17,28961;4
monkeyc6r1s2841;18,13161;2,08574;6
monkeyc6r1s2842;4,62121;18,00937;2
monkeyc6r1s2843;17,27474;1,03413;6
monkeyc6r1s2844;11,80916;18,54559;5
monkeyc6r1s2845;9,86355;-0,11088;9
monkeyc6r1s2846;16,96652;15,49979;4
monkeyc6r1s2847;6,72499;-2,93036;9
monkeyc6r1s2848;4,95206;18,38302;2
monkeyc6r1s2849;0,98687;-0,04272;7
monkeyc6r1s2850;6,31286;18,63284;2
monkeyc6r1s2851;17,03172;1,00846;6
monkeyc6r1s2852;13,14116;18,10460;4
monkeyc6r1s2853;19,52978;8,53848;6
monkeyc6r1s2854;4,29370;18,29847;2
monkeyc6r1s2855;-2,08676;6,80315;7
monkeyc6r1s2856;11,94242;18,59626;5
monkeyc6r1s2857;-1,48130;3,43756;7
monkeyc6r1s2858;18,78989;3,42556;6
monkeyc6r1s2859;14,93994;-1,32335;9
monkeyc6r1s2860;11,01403;18,67446;5
monkeyc6r1s2861;19,12880;3,72009;6
monkeyc6r1s2862;19,84426;9,22963;6
monkeyc6r1s2863;0,56939;0,85372;7
monkeyc6r1s2864;4,33466;17,97060;2
monkeyc6r1s2865;18,07799;2,53400;6
monkeyc6r1s2866;9,13046;19,04324;5
monkeyc6r1s2867;-1,85881;4,55911;7
monkeyc6r1s2868;2,10942;16,84544;2
monkeyc6r1s2869;16,99794;0,86807;6
monkeyc6r1s2870;-1,87190;10,76492;3
monkeyc6r1s2871;3,46476;-1,70269;7
monkeyc6r1s2872;-2,06489;8,11803;7
monkeyc6r1s2873;-2,31306;6,50865;7
monkeyc6r1s2874;-0,94920;13,05623;3
monkeyc6r1s2875;14,39891;-1,14805;9
monkeyc6r1s2876;6,38826;18,93653;2
monkeyc6r1s2877;-0,19472;1,31836;7
monkeyc6r1s2878;15,56213;16,50567;4
monkeyc6r1s2879;19,50364;5,99799;6
monkeyc6r1s2880;17,23692;15,28915;4
monkeyc6r1s2881;12,98183;-2,18462;9
monkeyc6r1s2882;18,38134;13,38902;4
monkeyc6r1s2883;-1,31383;3,03452;7
monkeyc6r1s2884;10,00377;18,90233;5
monkeyc6r1s2885;19,33895;5,20415;6
monkeyc6r1s2886;-1,55577;12,50549;3
monkeyc6r1s2887;-1,35248;3,15188;7
monkeyc6r1s2888;19,66444;9,88511;6
monkeyc6r1s2889;9,41789;-2,97180;9
monkeyc6r1s2890;17,01104;15,45554;4
monkeyc6r1s2891;-0,27805;1,38565;7
monkeyc6r1s2892;19,20659;11,27848;4
monkeyc6r1s2893;15,90238;-0,22640;6
monkeyc6r1s2894;15,47035;16,97126;4
monkeyc6r1s2895;7,95639;-2,90184;9
monkeyc6r1s2896;19,84127;8,98283;6
monkeyc6r1s2897;6,78089;-2,68088;9
monkeyc6r1s2898;13,94852;17,66615;4
monkeyc6r1s2899;-1,93721;5,10270;7
monkeyc6r1s2900;-0,85690;13,67106;3
monkeyc6r1s2901;18,08754;2,41698;6
monkeyc6r1s2902;1,99090;16,86795;2
monkeyc6r1s2903;15,77261;-0,17360;6
monkeyc6r1s2904;-0,77716;13,80017;3
monkeyc6r1s2905;1,54339;-0,50316;7
monkeyc6r1s2906;19,11767;11,21971;4
monkeyc6r1s2907;5,95740;-2,66756;9
monkeyc6r1s2908;2,67156;16,99619;2
monkeyc6r1s2909;19,09975;3,64830;6
monkeyc6r1s2910;18,48886;13,04073;4
monkeyc6r1s2911;1,38997;0,01408;7
monkeyc6r1s2912;7,96515;19,09594;5
monkeyc6r1s2913;-1,93546;4,56234;7
monkeyc6r1s2914;-1,85060;10,77205;3
monkeyc6r1s2915;0,83993;0,30691;7
monkeyc6r1s2916;3,71812;17,62587;2
monkeyc6r1s2917;-1,01830;2,68017;7
monkeyc6r1s2918;17,04514;15,10452;4
monkeyc6r1s2919;19,73764;7,66723;6
monkeyc6r1s2920;-1,97530;9,34115;3
monkeyc6r1s2921;19,62589;5,83760;6
monkeyc6r1s2922;19,51972;9,12869;6
monkeyc6r1s2923;16,12914;16,36841;4
monkeyc6r1s2924;2,96938;17,10682;2
monkeyc6r1s2925;8,03028;-2,75868;9
